,savoy_flow,savoy_height,osage_creek_flow,osage_creek_height,hwy_16_flow,hwy_16_height,hwy_59_height,lake_francis_height,watts_ok_flow,watts_ok_height,day_of_year,seasonal_cycle,hour_of_day,hour_sin,hour_cos,precip_expected_mm_saturation,precip_fayetteville_saturation,precip_springdale_saturation,precip_bentonville_saturation,savoy_height_3h_ago,savoy_height_6h_ago,savoy_height_12h_ago,savoy_height_24h_ago,savoy_height_trend_6h,savoy_height_trend_24h,osage_creek_flow_3h_ago,osage_creek_flow_6h_ago,osage_creek_flow_12h_ago,osage_creek_flow_24h_ago,osage_creek_flow_trend_6h,osage_creek_flow_trend_24h,savoy_trend,hwy_16_flow_3h_ago,hwy_16_flow_6h_ago,hwy_16_flow_12h_ago,hwy_16_flow_trend_6h,hwy_16_height_3h_ago,hwy_16_height_6h_ago,hwy_16_height_12h_ago,hwy_16_height_trend_6h,qpf_next_6h,qpf_next_12h,qpf_next_24h,hwy_59_flow_est,hwy_59_height_3h_ago,hwy_59_height_6h_ago,hwy_59_height_trend_6h,hwy_59_flow_est_3h_ago,hwy_59_flow_est_6h_ago,hwy_59_flow_est_trend_6h,precip_111101030606,precip_111101030607,precip_111101030401,precip_111101030201,precip_111101030204,precip_111101030302,precip_111101030305,precip_111101030102,precip_111101030103,precip_111101030601,precip_111101030504,precip_111101030605,precip_111101030202,precip_111101030606_3h_ago,precip_111101030606_6h_ago,precip_111101030606_12h_ago,precip_111101030606_3h_sum,precip_111101030606_6h_sum,precip_111101030606_24h_sum,precip_111101030606_48h_sum,precip_111101030606_168h_sum,precip_111101030606_720h_sum,precip_111101030606_runoff_risk,precip_111101030607_3h_ago,precip_111101030607_6h_ago,precip_111101030607_12h_ago,precip_111101030607_3h_sum,precip_111101030607_6h_sum,precip_111101030607_24h_sum,precip_111101030607_48h_sum,precip_111101030607_168h_sum,precip_111101030607_720h_sum,precip_111101030607_runoff_risk,precip_111101030401_3h_ago,precip_111101030401_6h_ago,precip_111101030401_12h_ago,precip_111101030401_3h_sum,precip_111101030401_6h_sum,precip_111101030401_24h_sum,precip_111101030401_48h_sum,precip_111101030401_168h_sum,precip_111101030401_720h_sum,precip_111101030401_runoff_risk,precip_111101030201_3h_ago,precip_111101030201_6h_ago,precip_111101030201_12h_ago,precip_111101030201_3h_sum,precip_111101030201_6h_sum,precip_111101030201_24h_sum,precip_111101030201_48h_sum,precip_111101030201_168h_sum,precip_111101030201_720h_sum,precip_111101030201_runoff_risk,precip_111101030204_3h_ago,precip_111101030204_6h_ago,precip_111101030204_12h_ago,precip_111101030204_3h_sum,precip_111101030204_6h_sum,precip_111101030204_24h_sum,precip_111101030204_48h_sum,precip_111101030204_168h_sum,precip_111101030204_720h_sum,precip_111101030204_runoff_risk,precip_111101030302_3h_ago,precip_111101030302_6h_ago,precip_111101030302_12h_ago,precip_111101030302_3h_sum,precip_111101030302_6h_sum,precip_111101030302_24h_sum,precip_111101030302_48h_sum,precip_111101030302_168h_sum,precip_111101030302_720h_sum,precip_111101030302_runoff_risk,precip_111101030305_3h_ago,precip_111101030305_6h_ago,precip_111101030305_12h_ago,precip_111101030305_3h_sum,precip_111101030305_6h_sum,precip_111101030305_24h_sum,precip_111101030305_48h_sum,precip_111101030305_168h_sum,precip_111101030305_720h_sum,precip_111101030305_runoff_risk,precip_111101030102_3h_ago,precip_111101030102_6h_ago,precip_111101030102_12h_ago,precip_111101030102_3h_sum,precip_111101030102_6h_sum,precip_111101030102_24h_sum,precip_111101030102_48h_sum,precip_111101030102_168h_sum,precip_111101030102_720h_sum,precip_111101030102_runoff_risk,precip_111101030103_3h_ago,precip_111101030103_6h_ago,precip_111101030103_12h_ago,precip_111101030103_3h_sum,precip_111101030103_6h_sum,precip_111101030103_24h_sum,precip_111101030103_48h_sum,precip_111101030103_168h_sum,precip_111101030103_720h_sum,precip_111101030103_runoff_risk,precip_111101030601_3h_ago,precip_111101030601_6h_ago,precip_111101030601_12h_ago,precip_111101030601_3h_sum,precip_111101030601_6h_sum,precip_111101030601_24h_sum,precip_111101030601_48h_sum,precip_111101030601_168h_sum,precip_111101030601_720h_sum,precip_111101030601_runoff_risk,precip_111101030504_3h_ago,precip_111101030504_6h_ago,precip_111101030504_12h_ago,precip_111101030504_3h_sum,precip_111101030504_6h_sum,precip_111101030504_24h_sum,precip_111101030504_48h_sum,precip_111101030504_168h_sum,precip_111101030504_720h_sum,precip_111101030504_runoff_risk,precip_111101030605_3h_ago,precip_111101030605_6h_ago,precip_111101030605_12h_ago,precip_111101030605_3h_sum,precip_111101030605_6h_sum,precip_111101030605_24h_sum,precip_111101030605_48h_sum,precip_111101030605_168h_sum,precip_111101030605_720h_sum,precip_111101030605_runoff_risk,precip_111101030202_3h_ago,precip_111101030202_6h_ago,precip_111101030202_12h_ago,precip_111101030202_3h_sum,precip_111101030202_6h_sum,precip_111101030202_24h_sum,precip_111101030202_48h_sum,precip_111101030202_168h_sum,precip_111101030202_720h_sum,precip_111101030202_runoff_risk
2026-06-23 15:00:00+00:00,608.0,4.33,294.0,3.54,1730.0,8.48,6.02,911.61,2200.0,6.04,174,0.1457991969198751,15,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0.0,0.0,5.42,7.92,5.42,7.92,-0.0599999999999996,-0.3600000000000003,397.0,635.0,397.0,635.0,-5.0,-35.0,-0.0099999999999997,3460.0,841.0,3460.0,-100.0,10.34,7.49,10.34,-0.1199999999999992,0.0,0.0,0.0,2110.769230769231,9.34,5.96,-0.2000000000000001,5130.0,2075.833333333333,-159.23076923076906,0.0,0.0,0.0,0.025,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,1.375,11.5,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.375,19.9,34.9,0.0,0.0,0.0,0.0,0.0,0.0,1.7750000000000001,17.499999999999996,30.299999999999997,61.0,0.0,0.0,0.0,0.0,0.125,0.125,1.6500000000000001,14.6,20.025,50.225,2.503125,0.0,0.0,0.0,0.1250000000000001,0.125,1.0000000000000002,13.225,20.725,45.825,2.590625,0.0,0.0,0.0,0.0,0.0,0.575,9.6,14.6,30.575,0.0,0.0,0.0,0.0,0.125,0.125,0.9,9.825000000000001,13.225,30.625,1.653125,0.0,0.0,0.0,0.0,0.0,1.875,14.6,32.8,61.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0750000000000002,12.799999999999999,23.099999999999998,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.700000000000001,18.3,37.4,0.0,0.0,0.0,0.0,0.1,0.1,0.7,6.5,13.200000000000001,25.6,1.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.975,11.7,18.5,40.5,0.0,0.0,0.0,0.0,0.225,0.225,1.9,14.725,18.325,40.325,4.123125
2026-06-23 15:30:00+00:00,596.0,4.3,294.0,3.54,1690.0,8.45,5.95,911.57,2140.0,5.98,174,0.1457991969198751,15,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0.0,0.0,5.36,9.16,5.36,9.16,-0.0700000000000002,-0.3399999999999998,391.0,700.0,391.0,700.0,-3.0,-29.0,-0.0099999999999997,3310.0,891.0,3310.0,-100.0,10.18,7.56,10.18,-0.1100000000000012,0.0,0.0,0.0,2070.0,9.09,5.94,-0.2000000000000001,4870.0,2055.454545454545,-145.4545454545455,0.0,0.0,0.0,0.025,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,1.3250000000000002,11.5,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.325000000000001,19.9,34.9,0.0,0.0,0.0,0.0,0.0,0.0,1.725,17.499999999999996,30.299999999999997,61.0,0.0,0.0,0.0,0.0,0.17500000000000002,0.17500000000000002,1.55,14.600000000000001,20.075,50.275,3.513125,0.0,0.0,0.0,0.17500000000000013,0.17500000000000002,1.0000000000000002,13.275,20.775,45.875,3.635625,0.0,0.0,0.0,0.0,0.0,0.5250000000000001,9.6,14.6,30.575,0.0,0.0,0.0,0.0,0.17500000000000002,0.17500000000000002,0.9000000000000001,9.875,13.275,30.675,2.323125,0.0,0.0,0.0,0.0,0.0,1.8250000000000002,14.6,32.8,61.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0250000000000001,12.799999999999999,23.099999999999998,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.700000000000001,18.3,37.4,0.0,0.0,0.0,0.0,0.1,0.1,0.7,6.5,13.200000000000001,25.6,1.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.925,11.7,18.5,40.5,0.0,0.0,0.0,0.0,0.275,0.275,1.9,14.775,18.375,40.375,5.0531250000000005
2026-06-23 16:00:00+00:00,588.0,4.28,292.0,3.53,1650.0,8.41,5.89,911.53,2100.0,5.92,174,0.1457991969198751,16,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0.0,0.0,5.28,9.67,5.28,9.67,-0.0699999999999994,-0.33,382.0,772.0,382.0,772.0,-5.0,-26.0,-0.0099999999999997,3170.0,935.0,3170.0,-110.0,10.04,7.62,10.04,-0.1099999999999994,0.0,0.0,0.0,2022.5,8.86,5.88,-0.1900000000000004,4630.0,2018.3333333333333,-140.5,0.025,0.0,0.025,0.025,0.0,0.0,0.0,0.1,0.025,0.0,0.0,0.05,0.025,0.0,0.0,0.0,0.025,0.025,1.25,11.475,15.325,35.625,0.383125,0.0,0.0,0.0,0.0,0.0,0.9,10.275,19.9,34.9,0.0,0.0,0.0,0.0,0.02499999999999978,0.025,1.675,17.5,30.325,61.025,0.758125,0.0,0.0,0.0,0.225,0.225,1.4749999999999999,14.625,20.125,50.325,4.528125,0.0,0.0,0.0,0.20000000000000012,0.2,0.9500000000000003,13.275,20.8,45.9,4.16,0.0,0.0,0.0,0.0,0.0,0.45,9.6,14.6,30.575,0.0,0.0,0.0,0.0,0.2,0.2,0.8500000000000001,9.875,13.3,30.7,2.66,0.0,0.0,0.0,0.1,0.1,1.825,14.675,32.9,61.4,3.29,0.0,0.0,0.0,0.025,0.025,1.0,12.825,23.125,51.325,0.578125,0.0,0.0,0.0,0.0,0.0,0.8250000000000001,10.675,18.3,37.4,0.0,0.025,0.0,0.0,0.07500000000000001,0.1,0.7,6.5,13.200000000000001,25.6,1.3200000000000003,0.0,0.0,0.0,0.050000000000000225,0.05,0.875,11.725000000000001,18.55,40.55,0.9275000000000001,0.0,0.0,0.0,0.325,0.325,1.85,14.825,18.425,40.425,5.988125
2026-06-23 16:30:00+00:00,576.0,4.25,289.0,3.52,1620.0,8.38,5.83,911.48,2060.0,5.87,174,0.1457991969198751,16,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0.0,0.0,5.2,9.82,5.2,9.82,-0.08,-0.33,376.0,829.0,376.0,829.0,-5.0,-26.0,-0.0199999999999995,3020.0,972.0,3020.0,-110.0,9.9,7.67,9.9,-0.0999999999999996,0.0,0.0,0.0,1971.875,8.63,5.85,-0.1899999999999995,4400.0,1990.6666666666667,-138.89423076923094,0.025,0.0,0.025,0.025,0.0,0.0,0.0,0.1,0.025,0.0,0.0,0.05,0.025,0.0,0.0,0.0,0.07500000000000001,0.07500000000000001,1.1500000000000001,11.425,15.375,35.675,1.1531250000000002,0.0,0.0,0.0,0.0,0.0,0.9,10.225000000000001,19.9,34.9,0.0,0.0,0.0,0.0,0.07499999999999979,0.07500000000000001,1.625,17.5,30.375,61.075,2.278125,0.0,0.0,0.0,0.275,0.275,1.425,14.675,20.175,50.375,5.548125000000001,0.0,0.0,0.0,0.20000000000000012,0.2,0.8500000000000003,13.225000000000001,20.8,45.9,4.16,0.0,0.0,0.0,0.0,0.0,0.35000000000000003,9.6,14.6,30.575,0.0,0.0,0.0,0.0,0.2,0.2,0.75,9.825,13.3,30.7,2.66,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,1.875,14.825000000000001,33.1,61.6,9.930000000000001,0.0,0.0,0.0,0.07500000000000001,0.07500000000000001,1.0,12.875,23.174999999999997,51.375,1.7381250000000001,0.0,0.0,0.0,0.0,0.0,0.675,10.625,18.3,37.4,0.0,0.025,0.0,0.0,0.025,0.1,0.7,6.5,13.200000000000001,25.6,1.3200000000000003,0.0,0.0,0.0,0.15000000000000024,0.15000000000000002,0.8250000000000001,11.775,18.650000000000002,40.65,2.7975000000000008,0.0,0.0,0.0,0.375,0.375,1.75,14.875,18.475,40.475,6.9281250000000005
2026-06-23 17:00:00+00:00,572.0,4.24,286.0,3.51,1590.0,8.35,5.8,911.45,2020.0,5.81,174,0.1457991969198751,17,-0.9659258262890684,-0.2588190451025206,0.0,0.0,0.0,0.0,5.13,9.78,5.13,9.78,-0.0599999999999996,-0.2999999999999998,368.0,856.0,368.0,856.0,-8.0,-29.0,-0.0099999999999997,2910.0,1000.0,2910.0,-100.0,9.78,7.71,9.78,-0.0999999999999996,0.0,0.0,0.0,1959.047619047619,8.4,5.82,-0.1500000000000003,4170.0,1965.0,-110.95238095238096,0.925,0.3,1.1,0.575,0.6,0.15,0.175,1.25,1.0,0.35,0.15,1.4,0.225,0.0,0.0,0.0,1.0250000000000001,1.0250000000000001,2.025,12.325,16.325,36.625,16.733125,0.0,0.0,0.0,0.3,0.3,1.2,10.475,20.2,35.2,6.06,0.0,0.0,0.0,1.2,1.2000000000000002,2.6500000000000004,18.6,31.5,62.2,37.800000000000004,0.025,0.0,0.0,0.85,0.875,1.9249999999999998,15.25,20.775,50.975,18.178124999999998,0.025,0.0,0.0,0.7750000000000001,0.8,1.4000000000000004,13.8,21.4,46.5,17.12,0.0,0.0,0.0,0.15,0.15,0.42500000000000004,9.625,14.75,30.725,2.2125,0.025,0.0,0.0,0.35,0.375,0.85,9.925,13.475,30.875,5.053125,0.0,0.0,0.0,1.65,1.65,3.05,16.15,34.45,62.95,56.8425,0.0,0.0,0.0,1.1,1.1,1.975,13.9,24.2,52.4,26.62,0.0,0.0,0.0,0.35,0.35,0.925,10.925,18.625,37.75,6.51875,0.0,0.0,0.0,0.15,0.25,0.85,6.575,13.35,25.75,3.3375,0.0,0.0,0.0,1.6,1.5999999999999999,2.175,13.2,20.1,42.1,32.16,0.05,0.0,0.0,0.5750000000000001,0.625,1.925,15.125,18.725,40.725,11.703125
2026-06-23 17:30:00+00:00,564.0,4.22,284.0,3.5,1550.0,8.31,5.73,911.41,1980.0,5.76,174,0.1457991969198751,17,-0.9659258262890684,-0.2588190451025206,0.0,0.0,0.0,0.0,5.09,9.54,5.09,9.54,-0.0600000000000005,-0.29,362.0,865.0,362.0,865.0,-8.0,-28.0,-0.0100000000000006,2790.0,1010.0,2790.0,-100.0,9.66,7.72,9.66,-0.0999999999999996,0.0,0.0,0.0,1906.6666666666667,8.2,5.79,-0.1599999999999992,3970.0,1952.6666666666667,-115.83333333333326,0.925,0.3,1.1,0.575,0.6,0.15,0.175,1.25,1.0,0.35,0.15,1.4,0.225,0.0,0.0,0.0,2.875,2.875,3.875,14.174999999999999,18.175,38.475,52.253125000000004,0.0,0.0,0.0,0.8999999999999999,0.8999999999999999,1.7999999999999998,11.024999999999999,20.8,35.8,18.72,0.0,0.0,0.0,3.4000000000000004,3.4000000000000004,4.75,20.8,33.699999999999996,64.4,114.58,0.025,0.0,0.0,1.95,2.025,2.975,16.349999999999998,21.925,52.125,44.398125,0.025,0.0,0.0,1.9250000000000003,2.0,2.6,15.0,22.6,47.7,45.2,0.0,0.0,0.0,0.44999999999999996,0.44999999999999996,0.6749999999999999,9.675,15.05,31.025,6.7725,0.025,0.0,0.0,0.65,0.725,1.15,10.175,13.825000000000001,31.225,10.023125,0.0,0.0,0.0,4.15,4.15,5.3500000000000005,18.65,36.95,65.45,153.34250000000003,0.0,0.0,0.0,3.1,3.1,3.925,15.9,26.2,54.4,81.22,0.0,0.0,0.0,1.0499999999999998,1.0499999999999998,1.5750000000000002,11.575,19.275000000000002,38.45,20.23875,0.0,0.0,0.0,0.44999999999999996,0.55,1.15,6.725,13.65,26.05,7.507500000000001,0.0,0.0,0.0,4.4,4.3999999999999995,4.925,16.0,22.9,44.9,100.75999999999998,0.05,0.0,0.0,0.925,1.075,2.375,15.575,19.175,41.175,20.613125
2026-06-23 18:00:00+00:00,560.0,4.21,284.0,3.5,1520.0,8.29,5.69,911.37,1950.0,5.71,174,0.1457991969198751,18,-1.0,-1.8369701987210294e-16,0.0,0.0,0.0,0.0,5.01,9.21,5.01,9.21,-0.04,-0.2700000000000004,356.0,847.0,356.0,847.0,-5.0,-26.0,0.0,2700.0,1010.0,2700.0,-100.0,9.57,7.72,9.57,-0.0900000000000016,0.0,0.0,0.0,1874.4444444444443,8.0,5.74,-0.1399999999999996,3780.0,1930.909090909091,-97.43055555555566,0.375,0.775,0.225,0.425,0.375,0.125,0.15,0.3,0.175,0.2,0.725,0.225,0.55,0.0,0.0,0.0,4.175,4.175,5.175,15.475,19.475,39.775,81.308125,0.0,0.0,0.0,1.975,1.975,2.875,12.075000000000001,21.875,36.875,43.203125,0.0,0.0,0.0,4.7250000000000005,4.7250000000000005,6.0,22.125,35.025,65.725,165.49312500000002,0.025,0.0,0.0,2.9,3.025,3.9,17.325,22.925,53.125,69.348125,0.025,0.0,0.0,2.85,2.9749999999999996,3.575,15.975,23.575,48.675000000000004,70.13562499999999,0.0,0.0,0.0,0.725,0.725,0.9,9.774999999999999,15.325,31.3,11.110624999999999,0.025,0.0,0.0,0.9249999999999999,1.05,1.425,10.4,14.15,31.55,14.857500000000002,0.0,0.0,0.0,5.7,5.7,6.75,20.2,38.5,67.0,219.45000000000002,0.0,0.0,0.0,4.275,4.275,5.075,17.075,27.375,55.575,117.028125,0.0,0.0,0.0,1.5999999999999999,1.5999999999999999,2.1,12.1,19.799999999999997,39.0,31.679999999999993,0.0,0.0,0.0,1.325,1.4249999999999998,2.025,7.5249999999999995,14.525,26.925,20.698124999999997,0.0,0.0,0.0,6.0249999999999995,6.0249999999999995,6.5249999999999995,17.625,24.525,46.525,147.76312499999997,0.025,0.0,0.0,1.6250000000000002,1.85,3.15,16.325,19.95,41.95,36.9075
2026-06-23 18:30:00+00:00,548.0,4.18,284.0,3.5,1500.0,8.27,5.66,911.34,1910.0,5.66,174,0.1457991969198751,18,-1.0,-1.8369701987210294e-16,0.0,0.0,0.0,0.0,4.94,8.8,4.94,8.8,-0.0600000000000005,-0.2700000000000004,351.0,802.0,351.0,802.0,-2.0,-23.0,-0.0100000000000006,2610.0,1020.0,2610.0,-90.0,9.47,7.73,9.47,-0.08,0.0,0.0,0.0,1852.2222222222224,7.82,5.7,-0.1399999999999996,3613.3333333333335,1891.764705882353,-106.82539682539688,0.375,0.775,0.225,0.425,0.375,0.125,0.15,0.3,0.175,0.2,0.725,0.225,0.55,0.0,0.0,0.0,4.925,4.925,5.925,16.224999999999998,20.225,40.525,99.608125,0.0,0.0,0.0,3.525,3.525,4.425,13.625,23.425,38.425,82.573125,0.0,0.0,0.0,5.175,5.175000000000001,6.4,22.575,35.475,66.175,183.58312500000002,0.025,0.0,0.0,3.7,3.875,4.699999999999999,18.175,23.775,53.975,92.128125,0.025,0.0,0.0,3.5500000000000003,3.7249999999999996,4.325,16.725,24.325,49.425000000000004,90.61062499999998,0.0,0.0,0.0,0.975,0.975,1.1,9.924999999999999,15.575,31.55,15.185624999999998,0.025,0.0,0.0,1.175,1.3499999999999999,1.6749999999999998,10.6,14.450000000000001,31.85,19.5075,0.0,0.0,0.0,6.3,6.3,7.25,20.8,39.1,67.6,246.33,0.0,0.0,0.0,4.625,4.625,5.425,17.425,27.724999999999998,55.925,128.22812499999998,0.0,0.0,0.0,2.0,2.0,2.5,12.5,20.2,39.4,40.4,0.0,0.0,0.0,2.775,2.875,3.4749999999999996,8.975,15.975,28.375,45.928125,0.0,0.0,0.0,6.475,6.475,6.975,18.075,24.975,46.975,161.713125,0.025,0.0,0.0,2.6750000000000003,2.95,4.25,17.375,21.05,43.05,62.097500000000004
2026-06-23 19:00:00+00:00,548.0,4.18,281.0,3.49,1470.0,8.24,5.61,911.31,1880.0,5.62,174,0.1457991969198751,19,-0.9659258262890684,0.2588190451025203,0.0,0.0,0.0,0.0,4.88,8.39,4.88,8.39,-0.04,-0.2400000000000002,345.0,760.0,345.0,760.0,-3.0,-24.0,0.0,2530.0,1180.0,2530.0,-80.0,9.39,7.93,9.39,-0.0700000000000002,0.0,0.0,0.0,1827.5,7.64,5.66,-0.1200000000000001,3450.0,1852.2222222222224,-79.16666666666674,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.025,0.025,0.0,0.025,0.0,0.0,5.2749999999999995,5.3,6.1,16.599999999999998,20.6,40.9,109.18,0.0,0.0,0.0,4.325,4.325,5.074999999999999,14.425,24.225,39.225,104.77312500000001,0.025,0.0,0.0,5.3999999999999995,5.425000000000001,6.45,22.825,35.725,66.425,193.80812500000005,0.025,0.0,0.0,4.075,4.3,5.0249999999999995,18.6,24.2,54.4,104.05999999999999,0.0,0.0,0.0,3.9,4.1,4.6000000000000005,17.1,24.7,49.800000000000004,101.26999999999998,0.0,0.0,0.0,1.1,1.1,1.2000000000000002,10.0,15.7,31.675,17.27,0.0,0.0,0.0,1.2999999999999998,1.5,1.775,10.700000000000001,14.6,32.0,21.9,0.1,0.0,0.0,6.525,6.625,7.35,21.125,39.425,67.925,261.19062499999995,0.025,0.0,0.0,4.8,4.825,5.475,17.625,27.924999999999997,56.125,134.738125,0.0,0.0,0.0,2.2,2.2,2.6500000000000004,12.7,20.4,39.6,44.88,0.0,0.025,0.0,3.525,3.6,4.125,9.725,16.725,29.125,60.21000000000001,0.05,0.0,0.0,6.675,6.725,7.1499999999999995,18.3,25.200000000000003,47.225,169.47,0.025,0.0,0.0,3.175,3.5,4.7,17.900000000000002,21.6,43.6,75.60000000000001
2026-06-23 19:30:00+00:00,540.0,4.16,284.0,3.5,1450.0,8.22,5.57,911.28,1850.0,5.58,174,0.1457991969198751,19,-0.9659258262890684,0.2588190451025203,0.0,0.0,0.0,0.0,4.82,7.99,4.82,7.99,-0.0499999999999998,-0.2299999999999995,342.0,724.0,342.0,724.0,0.0,-15.0,-0.0099999999999997,2450.0,2160.0,2450.0,-70.0,9.3,8.97,9.3,-0.0699999999999985,0.0,0.0,0.0,1800.4545454545455,7.49,5.61,-0.1200000000000001,3310.0,1827.5,-73.98989898989885,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.025,0.025,0.0,0.025,0.0,0.0,5.225,5.3,5.7,16.599999999999998,20.6,40.9,109.18,0.0,0.0,0.0,4.375,4.375,4.825,14.475000000000001,24.275,39.275,106.203125,0.025,0.0,0.0,5.4,5.4750000000000005,6.15,22.875,35.775,66.475,195.86812500000002,0.025,0.0,0.0,4.0249999999999995,4.3,4.874999999999999,18.6,24.2,54.4,104.05999999999999,0.0,0.0,0.0,3.9,4.1,4.4,17.1,24.7,49.800000000000004,101.26999999999998,0.0,0.0,0.0,1.1,1.1,1.2000000000000002,10.0,15.7,31.675,17.27,0.0,0.0,0.0,1.2999999999999998,1.5,1.725,10.700000000000001,14.6,32.0,21.9,0.1,0.0,0.0,6.375,6.675,7.05,21.175,39.475,67.975,263.495625,0.025,0.0,0.0,4.8,4.875,5.225,17.675,27.974999999999998,56.175,136.37812499999998,0.0,0.0,0.0,2.2,2.2,2.55,12.7,20.4,39.6,44.88,0.0,0.025,0.0,3.5749999999999997,3.5999999999999996,3.975,9.774999999999999,16.775,29.175,60.389999999999986,0.05,0.0,0.0,6.624999999999999,6.7749999999999995,7.05,18.3,25.2,47.275,170.73,0.025,0.0,0.0,3.125,3.5,4.5,17.900000000000002,21.6,43.6,75.60000000000001
2026-06-23 20:00:00+00:00,537.0,4.15,284.0,3.5,1420.0,8.19,5.53,911.26,1830.0,5.54,174,0.1457991969198751,20,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,4.76,7.63,4.76,7.63,-0.0299999999999993,-0.2199999999999997,337.0,684.0,337.0,684.0,0.0,-13.0,0.0,2390.0,3370.0,2390.0,-80.0,9.23,10.24,9.23,-0.08,0.0,0.0,0.0,1757.391304347826,7.34,5.57,-0.1299999999999999,3170.0,1800.4545454545455,-94.83091787439616,0.0,0.025,0.0,0.025,0.025,0.025,0.0,0.0,0.025,0.0,0.025,0.0,0.0,0.925,0.0,0.0,4.2749999999999995,5.3,5.45,16.599999999999998,20.6,40.9,109.18,0.3,0.0,0.0,4.125,4.425,4.65,14.525,24.325,39.325,107.63812499999999,1.1,0.0,0.0,4.3,5.500000000000001,5.9750000000000005,22.900000000000002,35.8,66.5,196.9,0.575,0.025,0.0,3.4499999999999997,4.3,4.825,18.625,24.224999999999998,54.425,104.16749999999999,0.6,0.025,0.0,3.3249999999999997,4.1,4.325,17.125,24.725,49.825,101.3725,0.15,0.0,0.0,0.975,1.125,1.2,10.025,15.725,31.7,17.690625,0.175,0.025,0.0,1.125,1.475,1.65,10.700000000000001,14.6,32.0,21.535,1.25,0.0,0.0,5.050000000000001,6.7,6.875,21.175,39.475,68.0,264.4825,1.0,0.0,0.0,3.825,4.925,5.1000000000000005,17.725,28.025,56.225,138.023125,0.35,0.0,0.0,1.8499999999999999,2.2,2.45,12.7,20.4,39.6,44.88,0.15,0.0,0.0,3.475,3.625,3.8749999999999996,9.825,16.825,29.224999999999998,60.990624999999994,1.4,0.0,0.0,5.2,6.8,6.975,18.299999999999997,25.175,47.3,171.19,0.225,0.05,0.0,2.875,3.45,4.375,17.900000000000002,21.6,43.6,74.52000000000001
2026-06-23 20:30:00+00:00,529.0,4.13,281.0,3.49,1400.0,8.16,5.49,911.3,1730.0,5.4,174,0.1457991969198751,20,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,4.72,7.28,4.72,7.28,-0.0499999999999998,-0.2199999999999997,331.0,646.0,331.0,646.0,0.0,-16.0,0.0,2330.0,4240.0,2330.0,-70.0,9.16,11.11,9.16,-0.08,0.0,0.0,0.0,1730.0,7.2,5.72,-0.1200000000000001,3050.0,1898.0,-97.5,0.0,0.025,0.0,0.025,0.025,0.025,0.0,0.0,0.025,0.0,0.025,0.0,0.0,0.925,0.0,0.0,2.4250000000000003,5.3,5.35,16.599999999999998,20.6,40.9,109.18,0.3,0.0,0.0,3.575,4.475,4.55,14.575000000000001,24.375,39.375,109.07812499999999,1.1,0.0,0.0,2.1,5.500000000000001,5.925000000000001,22.900000000000002,35.8,66.5,196.9,0.575,0.025,0.0,2.35,4.3,4.875,18.675,24.275,54.475,104.3825,0.6,0.025,0.0,2.1750000000000003,4.1,4.375,17.175,24.775,49.875,101.57749999999999,0.15,0.0,0.0,0.725,1.175,1.2,10.075000000000001,15.775,31.75,18.535625,0.175,0.025,0.0,0.7749999999999999,1.425,1.55,10.700000000000001,14.6,32.0,20.805,1.25,0.0,0.0,2.55,6.7,6.825,21.125,39.425,68.0,264.1475,1.0,0.0,0.0,1.875,4.975,5.1000000000000005,17.775,28.075,56.275,139.673125,0.35,0.0,0.0,1.15,2.2,2.3499999999999996,12.7,20.4,39.6,44.88,0.15,0.0,0.0,3.2249999999999996,3.675,3.825,9.875,16.875,29.275,62.015625,1.4,0.0,0.0,2.4000000000000004,6.8,6.925,18.299999999999997,25.125,47.3,170.85,0.225,0.05,0.0,2.425,3.3500000000000005,4.325,17.900000000000002,21.6,43.6,72.36000000000001
